"Tag Code","Mark File Name","Mark Date MMDDYYYY","Mark Site Name","Release Date MMDDYYYY","Release Site Name","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Recap Date MMDDYYYY","Recap File Name","Recap Release Date MMDDYYYY","Recap Release Site Name","Recap Site Name","Recap Species Code","Recap Species Name","Recap Run Code","Recap Run Name","Recap Rear Type Code","Recap Rear Type Name","Recap Length mm","Recap Weight g","Recap Count"
"3DD.003D57FB8D","ILR-2021-289-LEM.xml","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/17/2021","ILR-2021-290-LEM.xml","10/17/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","95","8.8","1"
"3DD.003D57FB8F","ILR-2021-288-LEM.xml","10/15/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/15/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/16/2021","ILR-2021-289-LEM.xml","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","111","16.2","1"
"3DD.003D57FB90","ILR-2021-289-LEM.xml","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/17/2021","ILR-2021-290-LEM.xml","10/17/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","98","10.5","1"
"3DD.003D57FB94","ILR-2021-289-LEM.xml","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/17/2021","ILR-2021-290-LEM.xml","10/17/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","102","12","1"
"3DD.003D57FB95","ILR-2021-288-LEM.xml","10/15/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/15/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/16/2021","ILR-2021-289-LEM.xml","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","100","12","1"
"3DD.003D57FB99","ILR-2021-288-LEM.xml","10/15/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/15/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/18/2021","ILR-2021-291-LEM.xml","10/18/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","105","14.7","1"
"3DD.003D57FB9D","ILR-2021-289-LEM.xml","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/17/2021","ILR-2021-290-LEM.xml","10/17/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","107","13.4","1"
"3DD.003D57FBA0","ILR-2021-289-LEM.xml","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/17/2021","ILR-2021-290-LEM.xml","10/17/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","91","8.2","1"
"3DD.003D57FBA3","ILR-2021-289-LEM.xml","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/17/2021","ILR-2021-290-LEM.xml","10/17/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","105","12","1"
"3DD.003D57FBA5","ILR-2021-289-LEM.xml","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/17/2021","ILR-2021-290-LEM.xml","10/17/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","97","10.3","1"
"3DD.003D57FBA9","ILR-2021-288-LEM.xml","10/15/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/15/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/16/2021","ILR-2021-289-LEM.xml","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","98","11.8","1"
"3DD.003D57FBAB","ILR-2021-289-LEM.xml","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/17/2021","ILR-2021-290-LEM.xml","10/17/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","101","11.5","1"
"3DD.003D57FBAD","ILR-2021-288-LEM.xml","10/15/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/15/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/16/2021","ILR-2021-289-LEM.xml","10/16/2021","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP - Upper Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","97","9.9","1"
"3DD.003D57FBBE","ILR-2020-087-LEM.xml","3/27/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","3/27/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","3/28/2020","ILR-2020-088-LEM.xml","3/28/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FBC4","ILR-2020-151-LEM.xml","5/30/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","5/30/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","5/31/2020","ILR-2020-152-LEM.xml","5/31/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FBCC","ILR-2020-146-LEM.xml","5/25/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","5/25/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","5/26/2020","ILR-2020-147-LEM.xml","5/26/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FBD3","ILR-2020-141-LEM.xml","5/20/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","5/20/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","5/21/2020","ILR-2020-142-LEM.xml","5/21/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FBD6","ILR-2020-139-LEM.xml","5/18/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","5/18/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","11/13/2020","ILR-2020-318-LLR.xml","11/13/2020","LLRTP - Lower Lemhi River Rotary Screw Trap","LLRTP - Lower Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","203","91","1"
"3DD.003D57FBF3","ILR-2020-162-LEM.xml","6/10/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","6/10/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","6/11/2020","ILR-2020-163-LEM.xml","6/11/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FBF4","ILR-2020-162-LEM.xml","6/10/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","6/10/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","6/11/2020","ILR-2020-163-LEM.xml","6/11/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FBF7","ILR-2020-144-LEM.xml","5/23/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","5/23/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","5/24/2020","ILR-2020-145-LEM.xml","5/24/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FC04","ILR-2020-163-LEM.xml","6/11/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","6/11/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","6/12/2020","ILR-2020-164-LEM.xml","6/12/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","171","55.6","1"
"3DD.003D57FC11","ILR-2020-147-LEM.xml","5/26/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","5/26/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","9/12/2020","ILR-2020-256-LLR.xml","9/12/2020","LLRTP - Lower Lemhi River Rotary Screw Trap","LLRTP - Lower Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","205","94.3","1"
"3DD.003D57FC1A","ILR-2020-171-LEM.xml","6/19/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","6/19/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","6/21/2020","ILR-2020-173-LEM.xml","6/21/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FC28","ILR-2020-172-LEM.xml","6/20/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","6/20/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","6/21/2020","ILR-2020-173-LEM.xml","6/21/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FC30","ILR-2020-253-LEM.xml","9/9/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","9/9/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","9/10/2020","ILR-2020-254-LEM.xml","9/10/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FC37","ILR-2020-210-LEM.xml","7/28/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","7/28/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/30/2020","ILR-2020-212-LEM.xml","7/30/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FC40","ILR-2020-252-LEM.xml","9/8/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","9/8/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","9/9/2020","ILR-2020-253-LEM.xml","9/9/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","210","94.7","1"
"3DD.003D57FC42","ILR-2020-238-LEM.xml","8/25/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","8/25/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","8/26/2020","ILR-2020-239-LEM.xml","8/26/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FC46","ILR-2020-172-LEM.xml","6/20/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","6/20/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","10/24/2020","ILR-2020-297-LLR.xml","10/24/2020","LLRTP - Lower Lemhi River Rotary Screw Trap","LLRTP - Lower Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","224","116.3","1"
"3DD.003D57FC49","ILR-2020-209-LEM.xml","7/27/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","7/27/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","8/15/2020","ILR-2020-228-LEM.xml","8/15/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","157","45.7","1"
"3DD.003D57FC53","ILR-2020-228-LEM.xml","8/15/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","8/15/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","9/9/2020","ILR-2020-253-LLR.xml","9/9/2020","LLRTP - Lower Lemhi River Rotary Screw Trap","LLRTP - Lower Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","206","91","1"
"3DD.003D57FC64","ILR-2020-221-LEM.xml","8/8/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","8/8/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","8/9/2020","ILR-2020-222-LEM.xml","8/9/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FC68","ILR-2020-196-LEM.xml","7/14/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","7/14/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/15/2020","ILR-2020-197-LEM.xml","7/15/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FC6D","ILR-2020-175-LEM.xml","6/23/2020","LEMTRP - Upper Lemhi River Rotary Screw Trap","6/23/2020","LEMHIW - Lemhi River Weir","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","6/24/2020","ILR-2020-176-LEM.xml","6/24/2020","LEMHIW - Lemhi River Weir","LEMTRP - Upper Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FC78","ILR-2020-286-HYD.xml","10/13/2020","HYDTRP - Hayden Creek Rotary Screw Trap","10/13/2020","HYDTRP - Hayden Creek Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","5/12/2021","ILR-2021-132-LLR.xml","5/12/2021","LLRTP - Lower Lemhi River Rotary Screw Trap","LLRTP - Lower Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","206","92.4","1"
"3DD.003D57FC7E","ILR-2020-284-HYD.xml","10/11/2020","HYDTRP - Hayden Creek Rotary Screw Trap","10/11/2020","HYDTRP - Hayden Creek Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","10/11/2020","ILR-2020-285-HYD.xml","10/11/2020","HYDTRP - Hayden Creek Rotary Screw Trap","HYDTRP - Hayden Creek Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FC82","ILR-2020-295-HYD.xml","10/22/2020","HYDTRP - Hayden Creek Rotary Screw Trap","10/22/2020","HYDTRP - Hayden Creek Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","10/22/2020","ILR-2020-296-HYD.xml","10/22/2020","HYDTRP - Hayden Creek Rotary Screw Trap","HYDTRP - Hayden Creek Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FC89","ILR-2020-287-HYD.xml","10/14/2020","HYDTRP - Hayden Creek Rotary Screw Trap","10/14/2020","HYDTRP - Hayden Creek Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/17/2020","ILR-2020-290-LLR.xml","10/17/2020","LLRTP - Lower Lemhi River Rotary Screw Trap","LLRTP - Lower Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","90","7.8","1"
"3DD.003D57FC8A","ILR-2020-285-HYD.xml","10/12/2020","HYDTRP - Hayden Creek Rotary Screw Trap","10/12/2020","HYDTRP - Hayden Creek Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","10/14/2020","ILR-2020-287-HYD.xml","10/14/2020","HYDTRP - Hayden Creek Rotary Screw Trap","HYDTRP - Hayden Creek Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FC9A","ILR-2020-287-HYD.xml","10/14/2020","HYDTRP - Hayden Creek Rotary Screw Trap","10/14/2020","HYDTRP - Hayden Creek Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","10/14/2020","ILR-2020-288-HYD.xml","10/14/2020","HYDTRP - Hayden Creek Rotary Screw Trap","HYDTRP - Hayden Creek Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FC9B","ILR-2020-308-HYD.xml","11/3/2020","HYDTRP - Hayden Creek Rotary Screw Trap","11/3/2020","HYDTRP - Hayden Creek Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","11/4/2020","ILR-2020-309-HYD.xml","11/4/2020","HYDTRP - Hayden Creek Rotary Screw Trap","HYDTRP - Hayden Creek Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","","","1"
"3DD.003D57FC9E","ILR-2020-287-HYD.xml","10/14/2020","HYDTRP - Hayden Creek Rotary Screw Trap","10/14/2020","HYDTRP - Hayden Creek Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","4/24/2021","ILR-2021-114-HYD.xml","4/24/2021","HYDTRP - Hayden Creek Rotary Screw Trap","HYDTRP - Hayden Creek Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","108","16","1"
"3DD.003D57FC9E","ILR-2020-287-HYD.xml","10/14/2020","HYDTRP - Hayden Creek Rotary Screw Trap","10/14/2020","HYDTRP - Hayden Creek Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","5/18/2021","ILR-2021-138-HYD.xml","5/18/2021","HYDTRP - Hayden Creek Rotary Screw Trap","HYDTRP - Hayden Creek Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","124","25","1"
"3DD.003D57FC9E","ILR-2020-287-HYD.xml","10/14/2020","HYDTRP - Hayden Creek Rotary Screw Trap","10/14/2020","HYDTRP - Hayden Creek Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","8/31/2021","ILR-2021-243-LLR.xml","8/31/2021","LLRTP - Lower Lemhi River Rotary Screw Trap","LLRTP - Lower Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","149","42.9","1"
"3DD.003D57FCA3","ILR-2020-287-HYD.xml","10/14/2020","HYDTRP - Hayden Creek Rotary Screw Trap","10/14/2020","HYDTRP - Hayden Creek Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","10/16/2020","ILR-2020-289-LLR.xml","10/16/2020","LLRTP - Lower Lemhi River Rotary Screw Trap","LLRTP - Lower Lemhi River Rotary Screw Trap","1","Chinook","1","Spring","W","Wild Fish or Natural Production","90","8.3","1"
"3DD.003D57FCA6","ILR-2020-291-HYD.xml","10/17/2020","HYDTRP - Hayden Creek Rotary Screw Trap","10/17/2020","HYDTRP - Hayden Creek Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","10/23/2020","ILR-2020-296-LLR.xml","10/23/2020","LLRTP - Lower Lemhi River Rotary Screw Trap","LLRTP - Lower Lemhi River Rotary Screw Trap","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","196","75.6","1"
